MESA,UNE,SEMILLA,NULOS,BLANCO
21172,34,5,42,26
21173,36,4,64,25
21174,41,6,74,16
21175,32,1,59,24
21176,41,10,59,24
21177,14,3,29,16
21178,13,4,38,5
21179,33,1,29,15
21180,36,2,30,6
21181,57,12,57,22
21182,58,8,55,27
21183,41,5,53,25
21184,57,2,59,22
21185,38,10,51,23
21186,40,0,28,21
21187,62,4,59,17
21188,47,5,51,9
21189,65,1,41,14
21190,26,4,34,7
21191,27,1,24,2
21192,40,12,93,31
21193,33,17,89,20
21194,37,5,86,19
21195,36,13,81,22
21196,46,34,65,9
21197,19,17,30,2
21198,14,8,31,13
21199,44,5,91,30
21200,34,6,86,19
21201,40,5,63,16
21202,14,8,54,7
21203,22,12,27,11
21204,38,3,92,30
21274,22,25,57,9
21275,17,34,55,3
21276,17,33,47,7
21277,13,30,58,4
21278,14,36,53,0
21279,7,48,44,2
21280,5,77,53,0
21281,10,88,52,2
21282,9,57,49,3
21283,14,65,53,2
21284,6,80,55,0
21285,11,57,44,4
21286,13,51,50,2
21287,10,46,42,5
21288,15,28,49,2
21289,13,41,46,4
21290,9,17,19,3
21291,6,4,11,5
21292,24,15,83,3
21293,19,20,69,5
21294,9,19,65,4
21295,9,42,45,5
21296,24,16,81,4
21297,17,14,69,5
21298,13,23,71,2
21299,19,14,65,8
21300,19,23,64,7
21301,17,20,78,12
21302,10,24,65,5
21303,6,23,21,3
21304,4,13,21,1
21305,8,2,25,11
21306,24,10,83,12
21307,23,12,76,20
21308,30,5,83,8
21309,27,3,91,19
21310,25,12,78,16
21311,15,12,70,10
21312,28,4,70,17
21313,20,15,76,11
21314,19,20,69,12
21315,21,7,71,8
21316,21,10,76,13
21317,27,13,79,6
21318,24,9,58,11
21319,18,16,65,8
21320,14,33,52,9
21321,7,35,72,7
21322,21,29,43,12
21323,10,7,34,5
21324,11,13,31,5
21325,73,5,65,28
21326,76,3,66,16
21327,54,5,72,9
21328,66,1,76,17
21329,63,6,70,6
21330,41,3,40,10
21331,19,1,48,8
21332,21,17,92,11
21333,27,15,90,10
21334,17,17,94,7
21335,22,21,88,8
21336,16,13,104,8
21337,29,19,86,4
21338,22,15,90,7
21339,25,10,113,5
21340,18,15,91,5
21341,21,18,89,6
21342,17,12,86,0
21343,16,18,72,0
21344,13,26,68,3
21345,18,9,90,4
21346,22,16,80,3
21347,24,30,84,7
21348,21,18,90,2
21349,21,21,74,5
21350,16,17,73,2
21351,23,24,76,4
21352,24,16,80,6
21353,11,19,81,5
21354,23,27,84,8
21355,18,21,84,6
21356,24,23,79,1
21357,18,15,74,12
21358,24,14,82,6
21359,27,17,90,152
21360,32,12,82,2
21361,19,19,77,8
21362,20,18,78,8
21363,25,11,76,3
21364,18,17,56,6
21365,17,13,76,7
21366,28,15,83,5
21367,12,25,56,11
21368,18,24,60,5
21369,15,45,63,1
21370,8,70,63,1
21371,18,44,73,2
21372,11,58,68,2
21373,17,60,37,2
21374,12,52,40,5
21375,20,34,47,2
21376,11,33,43,5
21377,16,19,62,7
21378,6,30,37,4
21379,6,12,19,1
21380,52,1,66,36
21381,50,2,43,25
21382,38,4,36,22
21383,19,4,74,36
21384,26,5,55,21
21385,12,3,59,11
21386,53,6,77,11
21387,47,6,100,19
21388,56,3,91,0
21389,42,7,66,19
21390,34,12,56,7
21391,28,10,81,14
21392,20,16,68,6
21393,14,25,40,6
21394,38,2,86,25
21395,13,1,39,6
21396,10,0,41,11
21397,30,7,86,15
21398,25,5,83,16
21399,13,17,48,7
21400,23,6,34,7
21401,40,9,51,14
21402,37,8,38,19
21403,47,6,49,32
21404,47,8,46,19
21405,55,14,62,21
21406,44,6,55,19
21407,38,10,53,19
21408,29,12,49,16
21409,29,6,44,10
21410,36,17,41,8
21411,30,20,43,4
21412,22,26,30,8
21413,29,10,29,13
21414,13,0,25,4
21415,12,5,19,7
21416,70,0,45,34
21417,54,2,51,39
21418,40,2,37,33
21419,22,1,26,14
21420,33,2,18,12
21421,75,3,75,32
21422,41,5,46,14
21423,31,7,33,13
21424,66,4,74,17
21425,61,5,27,38
21426,47,13,43,12
21427,73,4,74,24
21428,58,4,92,18
21429,83,3,73,21
21430,57,7,72,11
21431,49,6,70,13
21432,52,2,74,17
21433,52,2,76,17
21434,45,13,70,14
21435,50,18,69,11
21436,45,7,56,4
21437,34,7,47,6
21438,113,0,48,30
21439,117,1,46,13
21440,82,2,47,28
21441,99,0,55,8
21442,48,1,27,9
21443,62,0,22,9
21444,79,0,35,25
21445,59,3,45,26
21446,59,2,44,28
21447,61,0,58,22
21448,35,6,37,14
21449,67,3,37,12
21450,43,6,31,12
21451,56,9,89,11
21452,42,5,97,7
21453,54,9,87,14
21454,51,8,71,12
21455,40,5,88,12
21456,38,5,102,8
21457,25,10,87,11
21458,25,5,81,11
21459,36,19,65,8
21460,27,28,56,0
21461,25,24,65,4
21462,30,8,62,7
21463,26,12,45,6
21464,64,1,55,31
21465,73,0,63,26
21466,75,2,62,30
21467,76,3,71,19
21468,51,1,69,25
21469,71,5,69,19
21470,50,4,67,13
21471,36,4,68,29
21472,65,2,40,18
21473,57,3,70,19
21474,72,2,58,8
21475,61,3,51,17
21476,51,5,23,2
21477,25,2,28,7
21604,160,1,25,7
21605,153,1,17,7
21606,147,2,17,3
21607,157,0,32,4
21608,159,1,13,4
21609,173,0,47,8
21610,178,2,26,10
21611,149,0,46,7
21612,159,2,30,10
21613,136,0,42,9
21614,119,0,30,13
21615,114,0,19,7
21616,88,1,18,3
21617,164,0,37,8
21618,175,0,39,3
21619,165,2,33,8
21620,157,0,39,11
21621,177,0,22,5
21622,145,2,33,8
21623,157,2,28,6
21624,161,0,34,9
21625,143,1,37,8
21626,135,0,19,3
21627,165,0,23,2
21628,136,1,23,2
21629,137,0,6,8
21630,29,1,31,5
21631,40,15,93,8
21632,47,18,96,6
21633,43,16,81,11
21634,39,23,82,9
21635,37,18,87,5
21636,32,22,86,8
21637,47,28,95,8
21638,46,22,85,6
21639,37,20,82,7
21640,48,29,76,6
21641,31,30,74,4
21642,46,21,80,6
21643,39,18,75,4
21644,27,33,78,10
21645,42,19,76,2
21646,26,24,86,6
21647,35,28,96,10
21648,46,19,64,11
21649,45,23,64,10
21650,35,18,52,9
21651,45,27,77,9
21652,36,44,65,1
21653,30,67,63,1
21654,22,49,45,5
21655,19,0,45,1
21656,22,68,65,3
21657,22,64,54,5
21658,35,34,69,8
21659,25,26,36,4
21660,14,12,29,5
21661,48,20,94,3
21662,40,24,88,6
21663,41,24,75,3
21664,36,35,94,5
21665,44,28,95,3
21666,33,34,82,5
21667,25,64,69,3
21668,14,32,42,1
21669,17,22,31,1
21670,18,19,57,2
21671,9,28,52,1
21672,63,11,88,8
21673,50,11,81,12
21674,--,--,--,--
21675,48,15,50,8
21676,38,29,68,0
21677,33,22,52,2
21678,66,17,76,12
21679,49,14,85,15
21680,47,15,53,10
21681,30,23,64,5
21682,32,9,36,4
21683,30,7,27,3
21684,58,8,72,9
21685,61,7,83,10
21686,53,8,78,10
21687,65,9,64,5
21688,32,22,61,6
21689,31,14,51,6
21690,54,8,35,13
21691,41,13,36,6
21692,47,3,45,9
21693,33,12,31,8
21694,27,8,78,17
21695,21,6,84,24
21696,22,8,80,14
21697,24,3,84,14
21698,19,4,70,19
21699,18,24,67,7
21700,14,13,62,5
21701,16,0,36,2
21702,49,8,76,14
21703,64,12,84,21
21704,43,10,82,14
21705,46,9,86,13
21706,35,10,81,7
21707,39,15,90,10
21708,35,11,79,21
21709,42,12,70,13
21710,15,14,77,12
21711,39,39,76,5
21712,39,19,71,6
21713,28,12,60,13
21714,40,7,57,11
21715,58,5,49,17
21716,49,9,69,18
21717,62,7,58,10
21718,54,14,58,14
21719,35,9,61,16
21720,37,10,54,11
21721,33,4,56,11
21722,37,6,77,0
21723,44,3,59,12
21724,21,2,57,7
21725,25,24,66,7
21726,38,16,44,8
21727,46,10,35,5
21728,68,3,59,19
21729,73,1,61,18
21730,39,2,46,27
21731,69,3,38,13
21732,42,5,67,15
21733,57,3,46,24
21734,53,13,42,13
21735,60,5,61,9
21736,29,2,18,16
21737,27,0,28,6
21738,68,2,37,18
21739,54,6,60,22
21740,63,4,48,21
21741,55,1,53,16
21742,47,5,44,6
21743,52,4,41,8
21744,50,4,46,19
21745,48,2,54,19
21746,60,2,33,18
21747,43,5,42,11
21748,41,7,43,10
21749,63,8,27,9
21750,35,3,37,15
21751,53,4,79,23
21752,46,5,71,18
21753,49,8,48,16
21754,52,3,72,14
21755,45,8,76,13
21756,41,13,56,2
21757,50,2,41,7
21758,75,6,77,23
21759,43,3,76,19
21760,28,5,106,18
21761,25,7,86,12
21762,38,11,82,7
21763,36,8,74,10
21764,24,4,63,16
21765,31,8,68,15
21766,30,26,68,6
21767,37,17,63,4
21768,14,5,32,8
21769,14,4,31,3
21770,64,4,69,11
21771,85,5,75,8
21772,59,6,58,9
21773,55,12,56,12
21774,52,15,46,6
21775,36,5,95,20
21776,21,6,99,11
21777,25,5,74,24
21778,16,7,72,15
21779,12,16,49,9
21780,16,2,32,11
21781,87,0,27,21
21782,72,3,31,12
21783,35,6,27,6
21784,56,5,18,8
21785,19,10,52,7
21786,--,--,--,--
21787,21,11,56,5
21788,21,6,40,6
21789,14,8,37,3
21790,10,1,21,2
21791,4,2,7,0
21792,2,3,8,--
21793,59,14,84,15
21794,59,11,87,5
21795,59,12,83,8
21796,43,17,64,9
21797,45,13,85,15
21798,43,18,72,14
21799,47,14,69,13
21800,33,27,72,13
21801,44,41,63,6
21802,41,33,42,6
21803,25,8,44,11
21804,32,7,43,16
21805,62,6,50,16
21806,61,8,33,16
21807,52,6,42,5
21808,49,8,45,9
21809,49,11,54,9
21810,52,9,36,10
21811,62,8,38,5
21812,42,17,35,11
21813,34,24,38,6
21814,34,11,27,10
21815,79,4,63,19
21816,102,3,43,10
21817,54,2,36,8
21818,49,8,39,7
21819,75,5,63,29
21820,72,11,64,21
21821,57,8,57,12
21822,47,11,39,4
21823,47,14,31,5
21824,83,2,53,13
21825,70,3,39,17
21826,75,2,48,11
21944,24,17,49,19
21945,24,18,74,14
21946,23,25,69,16
21947,18,22,85,0
21948,22,21,79,8
21949,26,29,58,16
21950,22,12,70,8
21951,14,47,66,8
21952,12,49,46,5
21953,14,23,35,4
21954,17,44,31,2
21955,43,9,53,20
21956,40,14,70,27
21957,24,19,65,14
21958,45,9,55,23
21959,36,26,34,22
21960,33,21,37,17
21961,58,8,68,24
21962,48,8,55,22
21963,22,4,33,6
21964,21,17,18,12
21965,92,2,15,51
21966,107,1,27,43
21967,72,4,30,34
21968,50,1,11,32
21969,41,5,21,18
21970,43,8,62,59
21971,34,4,48,31
21972,18,5,62,26
21973,13,3,82,28
21974,7,2,40,22
21975,12,2,43,14
21976,28,2,38,59
21977,25,1,45,29
21978,21,6,26,51
21979,42,10,63,15
21980,70,3,73,36
21981,51,14,61,26
21982,42,13,74,16
21983,29,18,67,18
21984,42,13,60,18
21985,50,29,49,11
21986,34,12,61,20
21987,52,17,55,24
21988,30,35,47,7
21989,26,20,38,4
21990,24,16,21,16
21991,17,17,45,7
21992,16,18,46,12
21993,11,29,55,5
21994,11,22,40,5
21995,8,3,24,6
21996,3,3,9,2
21997,4,4,1,0
21998,25,22,90,27
21999,26,19,74,23
22000,41,15,94,22
22001,37,15,90,23
22002,27,7,101,23
22003,24,20,91,29
22004,26,20,111,25
22005,27,14,101,34
22006,24,16,111,23
22007,30,16,104,20
22008,29,25,85,10
22009,24,13,71,14
22010,23,27,85,22
22011,37,31,76,11
22012,31,23,91,18
22013,30,15,83,31
22014,17,26,86,15
22015,30,39,84,10
22016,21,55,67,9
22017,13,73,95,6
22018,19,71,86,18
22019,21,26,60,4
22020,12,17,39,8
22021,6,6,37,10
22022,2,2,17,3
22023,30,10,106,16
22024,20,6,133,24
22025,13,10,113,19
22026,16,12,140,14
22027,20,15,117,34
22028,16,11,127,25
22029,16,8,105,26
22030,16,17,110,11
22031,11,20,114,14
22032,21,19,111,19
22033,22,12,92,19
22034,17,35,96,27
22035,12,36,106,11
22036,9,46,100,6
22037,13,24,92,17
22038,32,13,117,24
22039,22,12,100,19
22040,29,13,100,21
22041,11,12,51,5
22042,7,19,40,14
22043,26,10,99,28
22044,28,13,86,32
22045,32,12,101,23
22046,31,13,93,19
22047,34,12,93,23
22048,26,14,101,30
22049,22,20,93,17
22050,26,13,76,15
22051,22,22,106,23
22052,24,19,84,22
22053,20,19,86,21
22054,25,28,103,13
22055,20,33,87,10
22056,15,47,76,15
22057,8,28,55,10
22058,10,16,51,13
22059,11,9,105,10
22060,9,14,107,12
22061,4,12,45,8
22062,5,21,50,1
22063,13,4,77,16
22064,8,9,36,11
22065,3,2,16,2
22066,28,26,74,9
22067,25,24,65,7
22068,31,13,64,9
22069,45,23,48,8
22070,20,36,33,6
22071,20,28,33,4
22072,43,16,75,5
22073,33,20,48,15
22074,28,39,49,8
22075,67,14,76,17
22076,72,18,60,14
22077,46,24,70,11
22078,52,31,60,10
22079,21,28,25,3
22080,32,20,25,10
22081,31,24,74,8
22082,32,32,76,2
22083,63,15,84,13
22084,64,11,90,13
22085,46,3,104,20
22086,73,12,97,14
22087,48,12,95,13
22088,31,20,93,6
22089,36,16,95,13
22090,44,20,93,7
22091,45,20,71,11
22092,36,26,81,4
22093,30,48,70,2
22094,54,44,71,6
22095,39,32,59,8
22096,185,1,50,29
22097,91,4,61,28
22098,107,3,61,22
22099,112,1,53,18
22100,81,4,47,16
22101,117,2,47,15
22102,103,6,58,12
22103,82,13,48,10
22104,61,2,21,10
22105,51,3,20,13
22106,76,0,73,32
22107,47,0,69,34
22108,51,0,52,38
22109,41,1,47,14
22110,49,0,39,14
22111,46,1,63,24
22112,54,0,61,19
22113,42,2,57,12
22114,15,5,45,5
22115,22,3,25,7
22116,19,13,94,9
22117,20,11,93,13
22118,23,12,90,16
22119,13,16,95,6
22120,13,20,48,3
22121,12,17,40,3
22122,12,16,111,13
22123,16,11,100,21
22124,26,2,104,21
22125,16,15,95,16
22126,20,21,96,10
22127,21,21,85,8
22128,12,27,74,3
22129,15,31,54,3
22130,75,3,52,20
22131,81,7,71,9
22132,50,0,80,17
22133,56,3,52,13
22134,49,4,53,13
22135,39,6,49,13
22136,29,13,36,30
22137,34,10,36,6
22138,30,5,30,12
22139,103,2,63,27
22140,84,4,71,24
22141,80,7,82,32
22142,74,4,86,16
22143,87,7,65,16
22144,75,5,53,17
22145,62,3,70,16
22146,85,6,56,13
22147,46,21,63,14
22148,38,10,43,11
22149,40,8,41,12
22150,22,6,57,9
22151,16,13,42,7
22152,10,11,25,6
22153,3,4,3,2
22154,2,1,4,2
22155,33,12,84,11
22156,37,27,84,13
22157,31,14,96,12
22158,42,18,85,6
22159,29,21,82,9
22160,28,31,71,6
22161,33,26,65,7
22162,26,26,60,11
22163,19,30,70,10
22164,29,22,82,9
22165,26,22,80,12
22166,17,42,72,5
22167,15,75,64,6
22168,12,43,41,3
22169,20,22,28,3
22170,57,7,64,27
22171,63,7,80,29
22352,58,4,18,6
22353,34,5,23,8
22354,20,42,41,3
22355,19,41,53,5
22356,18,33,49,2
22357,23,35,50,5
22358,18,39,56,6
22359,15,35,54,2
22360,22,73,33,1
22361,15,29,57,2
22362,12,43,55,2
22363,22,51,50,6
22364,20,38,50,1
22365,9,123,31,3
22366,6,102,25,0
22367,8,45,49,2
22368,13,55,45,6
22369,21,37,43,4
22370,21,26,31,3
22371,13,60,28,6
22372,7,38,17,1
22373,8,25,18,0
22374,17,30,59,5
22375,14,48,63,5
22376,18,47,64,2
22377,15,30,54,5
22378,17,47,56,3
22379,18,46,45,3
22380,17,48,47,6
22381,21,61,52,2
22382,6,107,33,1
22383,16,68,40,4
22384,17,57,53,3
22385,20,43,49,5
22386,15,51,47,0
22387,6,57,35,0
22388,6,23,21,0
22389,27,27,46,2
22390,35,26,44,3
22391,30,29,56,3
22392,15,38,41,6
22393,21,35,50,5
22394,25,36,50,6
22395,14,88,37,4
22396,23,31,51,2
22397,17,34,34,4
22398,6,33,11,2
22399,8,24,14,2
22400,18,23,57,14
22401,23,27,69,3
22402,15,22,67,10
22403,17,36,69,8
22404,16,31,73,8
22405,23,25,66,5
22406,12,42,56,6
22407,26,30,47,8
22408,13,30,62,4
22409,25,42,51,9
22410,21,28,65,1
22411,24,75,40,4
22412,7,70,44,4
22413,8,59,31,2
22414,17,33,54,7
22415,15,23,55,2
22416,16,20,46,5
22417,14,20,42,7
22418,16,29,48,4
22419,10,59,52,3
22420,4,27,28,3
22421,8,24,18,1
22422,17,26,73,2
22423,32,24,63,6
22424,18,39,58,2
22425,22,33,50,6
22426,14,63,42,3
22427,17,33,53,7
22428,21,17,37,9
22429,18,49,37,4
22430,70,14,57,8
22431,30,24,45,11
22432,31,23,55,4
22433,24,29,42,4
22434,27,50,36,4
22435,18,21,49,5
22436,17,23,16,2
22437,18,15,23,4
22438,26,4,46,12
22439,11,5,21,6
22440,6,1,13,12
22441,47,4,47,18
22442,44,6,56,13
22443,37,5,49,12
22444,50,10,57,12
22445,34,13,49,6
22446,34,7,49,10
22447,28,29,38,9
22448,29,11,28,8
22449,29,5,43,16
22450,20,7,13,3
22451,18,6,14,3
22452,69,2,36,18
22453,63,2,49,9
22454,72,2,33,8
22455,61,3,22,10
22456,51,5,31,14
22457,50,10,17,13
22458,53,0,28,9
22459,50,2,29,10
22460,44,2,33,12
22461,45,1,51,14
22462,29,2,54,10
22463,44,4,62,13
22464,38,3,60,16
22465,26,0,34,13
22466,26,2,35,22
22467,28,1,45,27
22468,31,1,38,9
22469,20,6,33,11
22470,15,1,18,13
22471,36,12,90,5
22472,28,10,109,12
22473,34,22,98,12
22474,20,21,64,9
22475,31,23,58,9
22476,23,44,61,8
22477,26,24,63,13
22478,30,0,64,12
22479,12,21,26,2
22480,5,14,24,4
22481,26,14,79,13
22482,27,17,80,7
22483,20,31,69,8
22484,8,16,63,2
22485,15,20,39,5
22486,56,5,56,22
22487,76,1,52,21
22488,74,6,51,6
22489,64,3,53,12
22490,82,8,35,13
22491,47,0,55,20
22492,48,2,7,6
22493,41,1,11,6
22494,44,10,43,7
22495,37,8,79,10
22496,50,8,38,7
22497,38,11,50,7
22498,35,19,38,5
22499,26,8,33,13
22500,26,7,27,6
22501,107,1,16,9
22502,95,1,44,17
22503,79,2,26,13
22504,67,2,11,6
22505,100,2,40,20
22506,89,2,60,16
22507,74,1,36,11
22508,69,1,34,11
22509,48,0,22,9
22510,48,12,57,3
22511,25,19,56,4
22512,28,19,51,7
22513,30,39,33,8
22514,50,21,38,2
22515,30,14,21,7
22516,10,20,19,0
22517,12,4,17,4
22518,19,14,37,4
22519,15,5,49,8
22520,13,9,39,6
22521,13,13,35,6
22522,10,14,48,7
22523,11,14,37,8
22524,5,11,19,6
22525,5,9,16,0
22526,1,3,4,0
22527,1,3,3,0
22528,71,14,84,34
22529,72,5,78,54
22530,72,8,97,53
22531,48,22,85,31
22532,45,24,80,29
22533,52,18,65,52
22534,48,42,94,18
22535,51,18,79,45
22536,50,8,105,40
22537,49,5,94,58
22538,51,5,128,55
22539,61,6,87,71
22540,48,3,89,92
22541,56,9,90,37
22542,52,6,80,39
22543,47,19,94,31
22544,67,24,102,17
22545,42,20,74,21
22546,28,4,58,11
22547,4,2,20,11
22548,100,10,43,29
22549,90,7,57,42
22550,107,7,52,34
22551,85,9,42,39
22552,105,6,45,28
22553,112,6,44,20
22554,105,7,41,35
22555,108,21,45,27
22556,85,12,58,36
22557,86,11,37,10
22558,70,15,60,17
22559,89,10,38,17
22560,69,19,43,17
22561,63,35,42,22
22562,110,13,57,10
22563,98,10,32,16
22564,47,12,28,10
22565,40,5,17,22
22566,101,2,31,30
22567,101,3,35,21
22568,118,4,31,29
22569,112,3,31,32
22570,95,1,37,42
22571,99,6,35,49
22572,73,4,39,16
22573,94,5,29,21
22574,107,8,41,14
22575,67,3,16,13
22576,60,1,18,10
22577,10,2,3,1
22578,92,11,53,13
22579,99,5,26,37
22580,120,7,43,28
22581,99,8,36,29
22582,95,29,54,10
22583,112,20,52,9
22584,71,18,35,28
22585,94,14,35,16
22586,98,6,19,28
22587,98,9,34,11
22588,77,17,51,17
22589,83,20,46,8
22590,72,16,37,17
22591,85,12,31,13
22592,71,22,45,22
22593,78,17,38,14
22594,63,24,33,13
22595,70,34,28,12
22596,91,14,18,9
22597,87,12,20,15
22598,85,18,14,14
22599,106,8,26,9
22600,51,3,29,4
22601,42,10,20,14
22602,120,3,35,19
22603,140,4,36,23
22604,143,1,14,13
22605,151,1,14,12
22606,122,5,31,16
22607,123,3,15,11
22608,98,1,22,11
22609,74,2,15,9
22610,129,2,33,21
22611,116,1,18,25
22612,115,0,25,18
22613,109,2,35,24
22614,122,4,39,16
22615,87,1,29,12
22616,76,1,34,16
22617,75,1,29,8
22618,99,0,15,8
22619,57,2,14,13
22620,53,1,16,16
22621,62,2,18,24
22622,76,1,26,21
22623,104,1,25,29
22624,96,1,35,34
22625,103,1,22,38
22626,90,2,16,29
22627,99,1,22,27
22846,27,34,61,16
22847,15,41,57,13
22848,30,25,67,14
22849,27,34,59,10
22850,7,64,36,8
22851,6,48,25,7
22852,40,6,61,26
22853,39,7,58,24
22854,37,7,65,19
22855,26,17,40,25
22856,12,15,29,5
22857,6,16,33,10
22858,23,17,48,39
22859,39,14,55,32
22860,23,30,55,22
22861,8,22,15,13
22862,11,17,20,13
22863,7,8,70,61
22864,22,14,87,52
22865,12,15,83,53
22866,16,8,77,53
22867,33,14,83,54
22868,24,6,78,44
22869,20,20,76,44
22870,12,15,65,29
22871,14,15,75,31
22872,10,29,43,38
22873,18,15,75,38
22874,5,22,72,42
22875,7,31,71,21
22876,5,9,51,26
22877,64,1,50,28
22878,31,1,77,21
22879,55,1,37,28
22880,48,1,41,31
22881,58,2,34,36
22882,38,2,32,27
22883,32,7,34,10
22884,29,7,76,28
22885,30,7,84,41
22886,26,12,77,17
22887,22,7,51,22
22888,20,17,44,19
22889,9,21,57,18
22890,21,16,47,16
22891,7,7,14,12
22892,5,4,5,2
22893,17,19,77,23
22894,19,10,67,30
22895,21,12,87,25
22896,12,10,82,40
22897,31,5,79,30
22898,23,6,112,34
22899,24,8,101,31
22900,23,8,89,41
22901,11,9,89,33
22902,11,12,69,18
22903,19,8,82,25
22904,20,15,79,19
22905,14,18,71,24
22906,20,38,65,18
22907,16,45,93,8
22908,20,41,110,10
22909,16,13,41,12
22910,6,1,28,11
22911,23,9,53,26
22912,20,6,56,31
22913,20,2,70,30
22914,11,7,90,41
22915,30,13,69,22
22916,16,15,76,17
22917,20,20,71,22
22918,15,41,74,13
22919,6,24,44,4
22920,7,3,40,8
22921,6,2,12,5
22922,0,4,6,3
22923,103,19,56,46
22924,70,27,59,30
22925,72,53,54,13
22926,70,25,65,25
22927,58,36,86,18
22928,85,33,62,18
22929,65,33,76,27
22930,68,37,82,20
22931,67,37,68,22
22932,42,45,55,21
22933,53,41,72,13
22934,52,60,59,8
22935,37,38,59,16
22936,32,99,50,9
22937,43,103,49,6
22938,57,78,40,6
22939,26,45,40,13
22940,67,18,80,42
22941,96,19,64,37
22942,102,17,65,43
22943,47,31,79,31
22944,63,25,81,18
22945,55,60,85,23
22946,32,52,13,8
22947,33,23,43,10
22948,80,9,51,55
22949,115,4,51,47
22950,66,8,44,30
22951,51,10,38,15
22952,61,14,27,25
22953,122,5,49,39
22954,101,2,59,56
22955,91,6,54,35
22956,89,9,66,31
22957,77,6,57,29
22958,81,7,69,22
22959,45,24,51,16
22960,51,16,63,8
22961,104,10,53,46
22962,86,15,40,44
22963,105,16,53,32
22964,65,23,52,18
22965,68,31,50,24
22966,41,16,29,17
22967,48,14,14,18
22968,88,9,50,64
22969,64,2,50,42
22970,72,8,35,27
22971,72,6,45,33
22972,83,11,47,39
22973,57,8,55,29
22974,42,18,18,19
22975,39,15,30,20
22976,65,9,56,48
22977,33,10,79,50
22978,45,17,66,23
22979,29,19,74,17
22980,29,22,75,11
22981,29,21,48,20
22982,4,16,12,3
22983,2,4,5,0
22984,105,6,62,23
22985,111,4,63,45
22986,96,1,69,40
22987,116,5,54,51
22988,119,6,60,44
22989,135,2,44,42
22990,143,5,49,42
22991,126,3,47,34
22992,126,7,73,37
22993,84,3,75,43
22994,89,11,82,31
22995,68,12,71,36
22996,91,8,62,16
22997,109,8,54,22
22998,99,9,54,24
22999,99,1,56,27
23000,86,13,59,22
23001,70,13,66,23
23002,83,29,85,9
23003,111,17,57,9
23004,101,17,70,15
23005,125,15,37,20
23006,86,7,52,26
23007,8,1,9,5
23008,47,9,2,36
23009,57,7,51,41
23010,36,2,60,49
23011,36,17,60,20
23012,13,18,37,4
23013,23,11,18,18
23014,46,12,101,36
23015,53,11,69,28
23016,14,11,36,14
23017,14,17,37,6
23018,41,8,57,33
23019,43,14,67,43
23020,46,17,57,24
23021,14,20,38,12
23022,19,17,35,8
23023,77,24,62,24
23024,48,13,49,17
23025,51,25,49,12
23026,31,38,38,12
23027,60,48,65,11
23028,38,43,57,15
23029,26,38,44,8
23030,23,52,38,6
23031,40,43,85,28
23032,51,29,81,21
23033,33,42,72,11
23034,29,36,40,5
23035,16,57,34,7
23036,48,19,57,6
23037,62,15,67,37
23038,55,18,74,46
23039,55,36,79,23
23040,26,38,55,5
23041,28,28,49,19
23042,62,18,73,32
23043,71,8,80,42
23044,61,19,65,17
23045,27,17,34,13
23046,16,25,40,4
23047,13,4,133,24
23048,21,9,89,34
23049,18,12,125,35
23050,20,12,70,16
23051,11,16,63,8
23052,11,17,63,11
23053,11,13,44,16
23054,4,10,10,4
23055,4,3,6,3
23056,24,34,47,5
23057,27,36,40,4
23058,20,33,49,6
23059,16,35,55,10
23060,18,38,52,13
23061,18,56,55,9
23062,17,43,52,4
23063,17,53,37,3
23064,19,29,46,2
23065,17,56,43,4
23066,22,39,56,1
23067,22,48,42,4
23068,23,39,55,8
23069,15,41,58,8
23070,12,30,37,8
23071,10,79,38,4
23072,5,88,34,1
23073,11,122,27,1
23074,8,61,31,2
23075,14,34,19,4
23076,28,34,39,10
23077,39,28,58,4
23078,31,18,50,10
23079,46,20,48,9
23080,46,23,54,5
23081,39,21,58,21
23082,46,23,59,10
23083,50,19,48,14
23084,27,34,60,7
23085,37,26,66,12
23086,28,34,38,13
23087,30,40,45,3
23088,29,34,38,9
23089,27,33,41,5
23090,23,15,42,10
23091,26,32,39,5
23092,29,30,36,6
